intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,vehicles_simulated,vehicles_waited,wait_time_max,wait_time_min,wait_time_median,wait_time_std,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits,day
T1,traditional,0,165,4,0.0,2.6611526192124777,101.55041281289047,3.472833333333333,7.987516666666665,0,suburban_high,8,0,0.0,inf,0.0,0.0,0,0,0,0,0
T1,traditional,1,130,11,1.8499999999999934,2.4573719187422394,93.72865433427732,2.821353888888889,6.489113944444444,0,suburban_high,16,8,2.199999999999992,1.2999999999999954,1.999999999999993,0.3240370349203919,8,4,0,0,0
T1,traditional,2,128,8,6.868750000000013,2.35185633066613,90.82653545525248,2.9274684722222233,6.733177486111113,0,suburban_high,24,16,12.300000000000031,1.2999999999999954,6.800000000000013,5.0313664582795194,20,11,1,0,0
T1,traditional,3,140,6,20.352173913043597,0.0,92.18381673558778,3.899559323671503,10.762783733333347,0,suburban_high,32,23,27.300000000000157,11.400000000000034,22.900000000000173,6.456332891397223,35,11,13,0,0
T1,traditional,4,166,9,29.23448275862095,0.0,98.56881246460566,5.050778122605378,13.94014761839084,0,suburban_high,40,29,37.400000000000375,21.500000000000178,27.100000000000158,5.620484447280094,53,11,23,0,0
T1,traditional,5,215,5,40.816666666667096,0.0,109.89037901765137,7.4595619444444745,20.588390966666747,0,suburban_high,48,36,52.40000000000052,25.100000000000342,42.40000000000046,9.125528904002175,75,11,41,0,0
T1,traditional,6,268,15,40.816666666667096,0.0,104.49202087630034,9.33952222222226,25.777081333333438,0,suburban_high,56,36,52.40000000000052,25.100000000000342,42.40000000000046,9.125528904002175,75,11,41,0,0
T1,traditional,7,963,52,33.7100000000004,0.0,91.55537784461242,42.528517800000145,117.37870912800038,0,suburban_high,64,30,52.40000000000052,1.6000000000001435,44.6000000000005,20.470993299463345,100,11,47,0,0
T1,traditional,8,842,43,8.479411764705972,0.0,106.87762173032733,28.1489337529412,64.74254763176475,0,suburban_high,72,34,17.500000000000114,1.6000000000001435,7.500000000000057,6.2729474923846436,132,15,63,0,0
T1,traditional,9,294,17,10.893939393939462,0.0,97.50848312758522,9.027305454545463,24.915363054545473,0,suburban_high,80,33,17.500000000000114,1.8999999999999932,12.70000000000004,5.322276762412989,167,11,50,0,0
T1,traditional,10,630,33,28.293181818182017,0.0,98.6204442571957,20.60525250000004,56.870496900000106,0,suburban_high,88,44,42.60000000000029,12.000000000000043,27.35000000000017,10.352983709743613,207,11,89,0,0
T1,traditional,11,654,24,31.77500000000027,0.0,99.11837793239388,22.168895000000056,61.18615020000015,0,suburban_high,96,52,42.60000000000029,15.300000000000129,32.70000000000024,7.708159388196835,250,11,100,0,0
T1,traditional,12,602,30,45.987301587302085,0.0,106.72808618992488,23.07945587301597,63.69929820952407,0,suburban_high,104,63,67.70000000000064,15.300000000000129,48.10000000000054,15.006871358036895,298,11,150,0,0
T1,traditional,13,552,32,45.987301587302085,0.0,102.0394504824601,21.03309873015882,58.05135249523833,0,suburban_high,112,63,67.70000000000064,15.300000000000129,48.10000000000054,15.006871358036895,298,11,150,0,0
T1,traditional,14,503,19,44.02181818181867,0.0,94.52352607934183,18.687004343434424,51.576131987879,0,suburban_high,120,55,67.70000000000064,2.200000000000152,49.200000000000536,20.947142924375683,349,11,153,0,0
T1,traditional,15,571,21,15.476785714285853,0.0,103.46273129955333,16.078880059523833,44.37770896428577,0,suburban_high,128,56,32.80000000000023,2.200000000000152,14.200000000000127,10.894051310420892,408,15,181,0,0
T1,traditional,16,617,30,16.76785714285727,0.0,108.68335689125006,21.715367742857172,59.934414970285786,0,suburban_high,136,56,32.80000000000023,2.499999999999991,14.200000000000127,9.874753290640838,470,16,166,0,0
T1,traditional,17,703,27,34.49285714285739,0.0,92.90881544022375,30.041318257142922,82.91403838971445,0,suburban_high,144,70,57.90000000000042,5.499999999999904,32.85000000000025,15.302925223896489,536,16,246,0,0
T1,traditional,18,686,43,36.194871794872086,0.0,108.08025614292993,29.683979200000078,81.92778259200021,0,suburban_high,152,78,57.90000000000042,5.499999999999904,37.70000000000041,13.1142992758434,606,16,257,0,0
T1,traditional,19,452,22,53.08876404494437,0.0,109.72362082134327,18.06506031835214,49.85956647865189,0,suburban_high,160,89,83.00000000000077,15.300000000000132,52.700000000000536,18.920843023491646,680,16,333,0,0
T1,traditional,20,500,34,53.08876404494437,0.0,109.19024506449652,20.14853495630471,55.609956479401,0,suburban_high,168,89,83.00000000000077,15.300000000000132,52.700000000000536,18.920843023491646,680,16,333,0,0
T1,traditional,21,394,21,52.43950617284005,0.0,105.2469462253238,15.550982222222293,42.920710933333524,0,suburban_high,176,81,83.00000000000077,2.8000000000001535,55.70000000000062,23.01669109346403,757,16,336,0,0
T1,traditional,22,153,8,23.098717948718132,0.0,97.77510570874885,4.344221217948727,11.990050561538485,0,suburban_high,184,78,48.10000000000034,2.8000000000001535,20.800000000000196,15.104741092933462,842,20,369,0,0
T1,traditional,23,189,6,24.03205128205146,0.0,94.34335603498897,5.4519995512820625,15.047518761538491,0,suburban_high,192,78,48.10000000000034,3.099999999999989,20.800000000000196,14.142294210482081,930,20,355,0,0
A1,ai,0,170,7,22.200000000000173,0.37755259187345724,14.415176614728027,3.7770788888888984,7.818553300000019,6,suburban_high,8,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,4,0,0,0,0
A1,ai,1,139,5,22.200000000000173,0.0,14.836830152175322,3.011216000000008,6.233217120000016,3,suburban_high,16,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,8,0,0,0,0
A1,ai,2,142,5,22.200000000000173,0.0,15.035545673887817,3.114416444444453,6.446842040000017,5,suburban_high,24,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,8,0,0,0,0
A1,ai,3,138,7,22.200000000000173,0.0,16.134718410136056,2.994410000000008,6.198428700000016,5,suburban_high,32,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,4,192,7,22.200000000000173,0.0,14.675974990858082,4.251268666666677,8.80012614000002,6,suburban_high,40,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,5,268,13,22.200000000000173,0.0,13.945023431767213,5.97950755555557,12.37758064000003,9,suburban_high,48,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,6,308,19,22.200000000000173,0.0,13.73787290373382,6.919683555555572,14.323744960000033,10,suburban_high,56,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,7,866,40,22.200000000000173,0.0,15.526219531489435,25.89258480000005,53.597650536000096,19,suburban_high,64,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,8,951,40,22.200000000000173,0.0,14.798170616875726,28.859282400000065,59.738714568000134,27,suburban_high,72,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,9,187,9,22.200000000000173,0.0,14.960794542730953,4.981542400000013,10.311792768000027,6,suburban_high,80,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,10,503,21,22.200000000000173,0.0,14.406109840126526,11.657229222222249,24.13046449000005,15,suburban_high,88,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,11,558,30,22.200000000000173,0.0,15.820244718203208,13.026978000000033,26.96584446000007,21,suburban_high,96,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,12,645,24,22.200000000000173,0.0,16.451579943604553,15.270566666666703,31.61007300000007,17,suburban_high,104,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,13,685,35,22.200000000000173,0.0,13.635654993083419,16.30705333333337,33.75560040000007,21,suburban_high,112,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,14,618,33,22.200000000000173,0.0,13.593220559593783,14.552042000000034,30.122726940000067,20,suburban_high,120,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,15,619,37,22.200000000000173,0.0,15.372537552341125,14.571498666666702,30.16300224000007,23,suburban_high,128,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,16,641,37,22.200000000000173,0.0,14.080564221187132,18.53099008000004,38.35914946560008,21,suburban_high,136,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,17,775,48,22.200000000000173,0.0,15.07619061276096,22.87048800000005,47.341910160000104,29,suburban_high,144,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,18,790,38,22.200000000000173,0.0,15.15455926464677,23.414715200000057,48.46846046400011,26,suburban_high,152,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,19,311,13,22.200000000000173,0.0,16.270178842865125,7.027000777777795,14.545891610000034,8,suburban_high,160,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,20,401,24,22.200000000000173,0.0,14.544301424231005,9.1818977777778,19.006528400000047,17,suburban_high,168,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,21,389,14,22.200000000000173,0.0,14.941998685036005,8.848835444444466,18.317089370000044,10,suburban_high,176,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,22,164,14,22.200000000000173,0.0,14.427940228991806,3.6117195555555646,7.476259480000017,6,suburban_high,184,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
A1,ai,23,134,6,22.200000000000173,0.0,16.480912915250403,2.9330568888888964,6.071427760000015,4,suburban_high,192,4,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142,20,0,0,0,0
